# host  
2
# time  upstreamTraffic  downstreamTraffic 
224208.0  0.0  0.0
224210.0  0.0  0.0
224212.0  0.0  0.0
224214.0  0.0  0.0
224216.0  0.0  0.0
224218.0  0.0  0.0
224220.0  0.0  0.0
224222.0  0.0  0.0
224224.0  0.0  0.0
224226.0  0.0  0.0
224228.0  0.0  0.0
224230.0  0.0  0.0
224232.0  99.0  233.0
224234.0  15946.0  15946.0
224236.0  857.0  857.0
224238.0  70924.0  70924.0
224240.0  928.0  928.0
224242.0  233.0  233.0
224244.0  1614.0  1614.0
224246.0  29995.0  29995.0
224248.0  15823.0  15823.0
224250.0  37183.0  37183.0
224252.0  198.0  198.0
224254.0  807.0  807.0
224256.0  0.0  0.0
224258.0  0.0  0.0
224260.0  0.0  0.0
224262.0  0.0  0.0
224264.0  0.0  0.0
224266.0  0.0  0.0
224268.0  0.0  0.0
224270.0  0.0  0.0
224272.0  0.0  0.0
224274.0  0.0  0.0
224276.0  0.0  0.0
224278.0  0.0  0.0
224280.0  0.0  0.0
224282.0  0.0  0.0
224284.0  0.0  0.0
224286.0  0.0  0.0
224288.0  0.0  0.0
224290.0  0.0  0.0
224292.0  0.0  0.0
224294.0  0.0  0.0
224296.0  0.0  0.0
224298.0  0.0  0.0
224300.0  0.0  0.0
224302.0  0.0  0.0
224304.0  0.0  0.0
224306.0  0.0  0.0
224308.0  0.0  0.0
224310.0  0.0  0.0
224312.0  0.0  0.0
224314.0  0.0  0.0
224316.0  0.0  0.0
224318.0  0.0  0.0
224320.0  0.0  0.0
224322.0  0.0  0.0
224324.0  0.0  0.0
224326.0  0.0  0.0
224328.0  0.0  0.0
224330.0  0.0  0.0
224332.0  51019.0  51019.0
224334.0  3438.0  3438.0
224336.0  47397.0  47397.0
224338.0  0.0  0.0
224340.0  0.0  0.0
224342.0  0.0  0.0
224344.0  0.0  0.0
224346.0  0.0  0.0
224348.0  0.0  0.0
224350.0  0.0  0.0
224352.0  0.0  0.0
224354.0  0.0  0.0
224356.0  0.0  0.0
224358.0  1672.0  1672.0
224360.0  906.0  906.0
224362.0  52175.0  52175.0
224364.0  928.0  928.0
224366.0  3438.0  3438.0
224368.0  906.0  906.0
224370.0  18126.0  18126.0
224372.0  54053.0  54053.0
224374.0  0.0  0.0
224376.0  0.0  0.0
224378.0  0.0  0.0
224380.0  0.0  0.0
224382.0  0.0  0.0
224384.0  0.0  0.0
224386.0  19699.0  19699.0
224388.0  51153.0  51153.0
224390.0  52491.0  52491.0
224392.0  590.0  590.0
224394.0  57392.0  57392.0
224396.0  0.0  0.0
224398.0  0.0  0.0
224400.0  0.0  0.0
224402.0  0.0  0.0
224404.0  0.0  0.0
224406.0  0.0  0.0
224408.0  0.0  0.0
224410.0  0.0  0.0
224412.0  0.0  0.0
224414.0  0.0  0.0
224416.0  0.0  0.0
224418.0  0.0  0.0
224420.0  0.0  0.0
224422.0  0.0  0.0
224424.0  0.0  0.0
224426.0  0.0  0.0
224428.0  0.0  0.0
224430.0  0.0  0.0
224432.0  0.0  0.0
224434.0  0.0  0.0
224436.0  0.0  0.0
224438.0  0.0  0.0
224440.0  0.0  0.0
224442.0  0.0  0.0
224444.0  0.0  0.0
224446.0  0.0  0.0
224448.0  0.0  0.0
224450.0  0.0  0.0
224452.0  0.0  0.0
224454.0  0.0  0.0
224456.0  0.0  0.0
224458.0  0.0  0.0
224460.0  0.0  0.0
224462.0  0.0  0.0
224464.0  0.0  0.0
224466.0  0.0  0.0
224468.0  0.0  0.0
224470.0  0.0  0.0
224472.0  0.0  0.0
224474.0  0.0  0.0
224476.0  0.0  0.0
224478.0  0.0  0.0
224480.0  0.0  0.0
224482.0  0.0  0.0
224484.0  0.0  0.0
224486.0  0.0  0.0
224488.0  0.0  0.0
224490.0  0.0  0.0
224492.0  0.0  0.0
224494.0  0.0  0.0
224496.0  0.0  0.0
224498.0  0.0  0.0
224500.0  0.0  0.0
224502.0  0.0  0.0
224504.0  0.0  0.0
224506.0  0.0  0.0
224508.0  0.0  0.0
224510.0  0.0  0.0
224512.0  0.0  0.0
224514.0  0.0  0.0
224516.0  0.0  0.0
224518.0  0.0  0.0
224520.0  0.0  0.0
224522.0  0.0  0.0
224524.0  0.0  0.0
224526.0  0.0  0.0
224528.0  0.0  0.0
224530.0  0.0  0.0
224532.0  0.0  0.0
224534.0  0.0  0.0
224536.0  0.0  0.0
224538.0  0.0  0.0
224540.0  0.0  0.0
224542.0  0.0  0.0
224544.0  0.0  0.0
224546.0  0.0  0.0
224548.0  0.0  0.0
224550.0  0.0  0.0
224552.0  0.0  0.0
224554.0  0.0  0.0
224556.0  0.0  0.0
224558.0  0.0  0.0
224560.0  0.0  0.0
224562.0  0.0  0.0
224564.0  0.0  0.0
224566.0  0.0  0.0
224568.0  0.0  0.0
224570.0  0.0  0.0
224572.0  0.0  0.0
224574.0  0.0  0.0
224576.0  0.0  0.0
224578.0  0.0  0.0
224580.0  0.0  0.0
224582.0  0.0  0.0
224584.0  0.0  0.0
224586.0  0.0  0.0
224588.0  0.0  0.0
224590.0  0.0  0.0
224592.0  0.0  0.0
224594.0  0.0  0.0
224596.0  0.0  0.0
224598.0  0.0  0.0
224600.0  0.0  0.0
224602.0  0.0  0.0
224604.0  0.0  0.0
224606.0  0.0  0.0
224608.0  0.0  0.0
224610.0  0.0  0.0
224612.0  0.0  0.0
224614.0  0.0  0.0
224616.0  0.0  0.0
224618.0  0.0  0.0
224620.0  0.0  0.0
224622.0  0.0  0.0
224624.0  807.0  807.0
224626.0  99.0  99.0
224628.0  0.0  0.0
224630.0  0.0  0.0
224632.0  0.0  0.0
224634.0  1295.0  1295.0
224636.0  19775.0  19775.0
224638.0  49462.0  49462.0
224640.0  0.0  0.0
224642.0  99.0  99.0
224644.0  0.0  0.0
224646.0  0.0  0.0
224648.0  0.0  0.0
224650.0  0.0  0.0
224652.0  0.0  0.0
224654.0  0.0  0.0
224656.0  0.0  0.0
224658.0  0.0  0.0
224660.0  0.0  0.0
224662.0  0.0  0.0
224664.0  0.0  0.0
224666.0  0.0  0.0
224668.0  1427.0  1427.0
224670.0  7768.0  7768.0
224672.0  0.0  0.0
224674.0  0.0  0.0
224676.0  807.0  807.0
224678.0  0.0  0.0
224680.0  0.0  0.0
224682.0  0.0  0.0
224684.0  0.0  0.0
224686.0  0.0  0.0
224688.0  0.0  0.0
224690.0  0.0  0.0
224692.0  0.0  0.0
224694.0  0.0  0.0
224696.0  0.0  0.0
224698.0  0.0  0.0
224700.0  0.0  0.0
224702.0  0.0  0.0
224704.0  0.0  0.0
224706.0  0.0  0.0
224708.0  0.0  0.0
224710.0  0.0  0.0
224712.0  0.0  0.0
224714.0  0.0  0.0
224716.0  0.0  0.0
224718.0  0.0  0.0
224720.0  0.0  0.0
224722.0  0.0  0.0
224724.0  0.0  0.0
224726.0  0.0  0.0
224728.0  0.0  0.0
224730.0  0.0  0.0
224732.0  0.0  0.0
224734.0  0.0  0.0
224736.0  0.0  0.0
224738.0  0.0  0.0
224740.0  0.0  0.0
224742.0  0.0  0.0
224744.0  0.0  0.0
224746.0  0.0  0.0
224748.0  0.0  0.0
224750.0  0.0  0.0
224752.0  0.0  0.0
224754.0  0.0  0.0
224756.0  0.0  0.0
224758.0  0.0  0.0
224760.0  0.0  0.0
224762.0  99.0  99.0
224764.0  0.0  0.0
224766.0  0.0  0.0
224768.0  0.0  0.0
224770.0  0.0  0.0
224772.0  12937.0  12937.0
224774.0  7768.0  7768.0
224776.0  10099.0  10099.0
224778.0  906.0  906.0
224780.0  1099.0  1099.0
224782.0  0.0  0.0
224784.0  0.0  0.0
224786.0  719.0  719.0
224788.0  906.0  906.0
224790.0  0.0  0.0
224792.0  0.0  0.0
224794.0  0.0  0.0
224796.0  0.0  0.0
224798.0  0.0  0.0
224800.0  0.0  0.0
224802.0  3.2425853E7  3.2425853E7
224804.0  0.0  0.0
224806.0  0.0  0.0
224808.0  0.0  0.0
224810.0  220.0  220.0
224812.0  0.0  0.0
224814.0  0.0  0.0
224816.0  0.0  0.0
224818.0  0.0  0.0
224820.0  0.0  1027.0
224822.0  807.0  3857.0
224824.0  0.0  121.0
224826.0  0.0  99.0
224828.0  0.0  0.0
224830.0  0.0  0.0
224832.0  0.0  0.0
224834.0  0.0  0.0
224836.0  0.0  0.0
224838.0  0.0  0.0
224840.0  0.0  0.0
224842.0  807.0  807.0
224844.0  253033.0  253033.0
224846.0  0.0  0.0
224848.0  3028.0  3028.0
224850.0  0.0  0.0
224852.0  0.0  0.0
224854.0  0.0  0.0
224856.0  0.0  0.0
224858.0  0.0  0.0
224860.0  0.0  0.0
224862.0  0.0  0.0
224864.0  0.0  0.0
224866.0  0.0  0.0
224868.0  0.0  0.0
224870.0  0.0  0.0
224872.0  0.0  0.0
224874.0  0.0  0.0
224876.0  0.0  0.0
224878.0  0.0  0.0
224880.0  0.0  0.0
224882.0  0.0  0.0
224884.0  0.0  0.0
224886.0  0.0  0.0
224888.0  0.0  0.0
224890.0  0.0  0.0
224892.0  0.0  0.0
224894.0  0.0  0.0
224896.0  0.0  0.0
224898.0  0.0  0.0
224900.0  0.0  0.0
224902.0  0.0  242.0
224904.0  0.0  928.0
224906.0  0.0  198.0
224908.0  0.0  27853.0
224910.0  0.0  255155.0
224912.0  0.0  99.0
224914.0  0.0  0.0
224916.0  0.0  0.0
224918.0  121.0  7579.0
224920.0  7557.0  7557.0
224922.0  27875.0  27875.0
224924.0  198.0  198.0
224926.0  8265.0  8265.0
224928.0  0.0  0.0
224930.0  0.0  0.0
224932.0  0.0  0.0
224934.0  0.0  0.0
224936.0  2784.0  2784.0
224938.0  121.0  121.0
224940.0  0.0  0.0
224942.0  0.0  0.0
224944.0  807.0  807.0
224946.0  60056.0  60056.0
224948.0  1374.0  1374.0
224950.0  0.0  0.0
224952.0  1614.0  1614.0
224954.0  25354.0  25354.0
224956.0  7458.0  7458.0
224958.0  198.0  198.0
224960.0  10099.0  10099.0
224962.0  220.0  220.0
224964.0  1099.0  1099.0
224966.0  1614.0  1614.0
224968.0  1495.0  1495.0
224970.0  39887.0  39887.0
224972.0  27210.0  27210.0
224974.0  3050.0  3050.0
224976.0  220.0  220.0
224978.0  252347.0  252347.0
224980.0  906.0  906.0
224982.0  906.0  906.0
224984.0  928.0  928.0
224986.0  13058.0  13058.0
224988.0  807.0  807.0
224990.0  0.0  0.0
224992.0  0.0  0.0
224994.0  0.0  0.0
224996.0  0.0  0.0
224998.0  0.0  0.0
225000.0  0.0  0.0
